2097271BD911_$GPGGA,083815.00,5706.759914,N,00835.301140,E,1,09,0.5,7.5,M,44.0,M,,*6F
2097271BD911_$GPGGA,083816.00,5706.759914,N,00835.301140,E,1,09,0.5,7.5,M,44.0,M,,*6C
2097271BD911_$GPGGA,083817.00,5706.759914,N,00835.301139,E,1,09,0.5,7.5,M,44.0,M,,*63
2097271BD911_$GPGGA,083818.00,5706.759915,N,00835.301139,E,1,09,0.5,7.5,M,44.0,M,,*6D
2097271BD911_$GPGGA,083819.00,5706.759915,N,00835.301139,E,1,09,0.5,7.5,M,44.0,M,,*6C
2097271BD911_$GPGGA,083820.00,5706.759915,N,00835.301139,E,1,09,0.5,7.5,M,44.0,M,,*66
2097271BD911_$GPGGA,083821.00,5706.759915,N,00835.301139,E,1,08,0.5,7.5,M,44.0,M,,*66
2097271BD911_$GPGGA,083822.00,5706.759915,N,00835.301139,E,1,08,0.5,7.5,M,44.0,M,,*65
2097271BD911_$GPGGA,083823.00,5706.759915,N,00835.301138,E,1,08,0.5,7.5,M,44.0,M,,*65
2097271BD911_$GPGGA,083824.00,5706.759916,N,00835.301138,E,1,08,0.5,7.5,M,44.0,M,,*61
2097271BD911_$GPGGA,083825.00,5706.759916,N,00835.301138,E,1,08,0.5,7.5,M,44.0,M,,*60
2097271BD911_$GPGGA,083826.00,5706.759916,N,00835.301137,E,1,08,0.5,7.5,M,44.0,M,,*6C
2097271BD911_$GPGGA,083827.00,5706.759917,N,00835.301137,E,1,08,0.5,7.5,M,44.0,M,,*6C
2097271BD911_$GPGGA,083828.00,5706.759917,N,00835.301137,E,1,08,0.5,7.5,M,44.0,M,,*63
2097271BD911_$GPGGA,083829.00,5706.759917,N,00835.301136,E,1,08,0.5,7.5,M,44.0,M,,*63
2097271BD911_$GPGGA,083830.00,5706.759918,N,00835.301136,E,1,08,0.5,7.5,M,44.0,M,,*64
2097271BD911_$GPGGA,083831.00,5706.759918,N,00835.301136,E,1,08,0.5,7.5,M,44.0,M,,*65
2097271BD911_$GPGGA,083832.00,5706.759918,N,00835.301136,E,1,08,0.5,7.5,M,44.0,M,,*66
2097271BD911_$GPGGA,083833.00,5706.759918,N,00835.301135,E,1,08,0.5,7.5,M,44.0,M,,*64
2097271BD911_$GPGGA,083834.00,5706.759919,N,00835.301135,E,1,08,0.5,7.5,M,44.0,M,,*62
2097271BD911_$GPGGA,083835.00,5706.759919,N,00835.301135,E,1,08,0.5,7.5,M,44.0,M,,*63
2097271BD911_$GPGGA,083836.00,5706.759919,N,00835.301135,E,1,08,0.5,7.5,M,44.0,M,,*60
2097271BD911_$GPGGA,083837.00,5706.759920,N,00835.301134,E,1,08,0.5,7.5,M,44.0,M,,*6A
2097271BD911_$GPGGA,083838.00,5706.759920,N,00835.301134,E,1,08,0.5,7.5,M,44.0,M,,*65
2097271BD911_$GPGGA,083839.00,5706.759920,N,00835.301133,E,1,08,0.5,7.5,M,44.0,M,,*63
