antenna_lat,antenna_lon,distance_ground_m,distance_3d_m,azimuth_from_drone_deg,elevation_geom_deg,elevation_in_antenna_frame_deg,rsrp_dbm
57.10916145,13.91728995,422.37497433050004,438.01440494656174,213.325952677065,-15.356939131839587,-10.356939131839587,-103.1
57.10910966666667,13.917178799999999,430.88032212077644,446.2217520369262,213.65106888603742,-15.067714409661322,-10.067714409661322,-107.2
57.10905648333333,13.917072749999999,439.3562309127467,454.4115949685426,213.9189412199949,-14.78989124334356,-9.78989124334356,-107.1
57.10900073333333,13.916969616666668,447.97868505795697,462.75360859344596,214.137531684597,-14.517361483128207,-9.517361483128207,-103.8
57.10894441666667,13.916866766666667,456.64979204666423,471.1528760139979,214.34163348282098,-14.253032341036029,-9.253032341036029,-105.6
57.108884616666664,13.916764883333334,465.61254301878625,479.8448084708441,214.50519158781384,-13.989544344488962,-8.989544344488962,-105.9
57.10882685,13.916662633333335,474.4055862946601,488.3816748277726,214.68030163631582,-13.740164676088632,-8.740164676088632,-106.9
57.108768016666666,13.916564433333333,483.1605896426619,496.8904863084468,214.81720243306992,-13.500381800390606,-8.500381800390606,-106.6
57.1087092,13.91647085,491.75711086545505,505.25345727341585,214.92273125576955,-13.272801572617245,-8.272801572617245,-107.5
57.10864756666667,13.916376483333332,500.6389043126585,513.9020456384458,215.00849908741853,-13.045452707810613,-8.045452707810613,-107.9
57.10859008333333,13.916285783333333,509.0169192942044,522.067260156929,215.1007433578378,-12.837905976028285,-7.837905976028285,-107.5
57.10852945,13.916196833333334,517.6216694904314,530.4603592409723,215.15810130594684,-12.631396285849881,-7.631396285849881,-108.2
57.10846943333333,13.916108716666667,526.1418875446079,538.7775847499623,215.21341343696943,-12.433257388078692,-7.433257388078692,-107.8
57.10840856666667,13.91602355,534.6369538554105,547.0764776772918,215.24552938287823,-12.24170364501487,-7.241703645014869,-108.3
57.10834671666667,13.915940299999999,543.1546447549044,555.403428256278,215.26001453609052,-12.055389141035787,-7.055389141035787,-108.4
57.108281733333335,13.915860133333332,551.8494362249869,563.909390116742,215.23738404643203,-11.870877972057867,-6.870877972057867,-107.9
57.10821675,13.915780733333333,560.51762433314,572.3949748102852,215.21159095713767,-11.692391825811624,-6.692391825811624,-108.4
57.10815028333333,13.915706466666668,569.1422425351562,580.843259613079,215.15151308772343,-11.519980262635128,-6.519980262635128,-107.0
57.10808556666667,13.915631083333333,577.6470319389174,589.179169275222,215.1097983743068,-11.354807493616326,-6.354807493616326,-107.5
57.10802065,13.915555566666665,586.1749519187787,597.5425292453939,215.0686910849699,-11.193814081512642,-6.193814081512642,-109.4
57.107957883333334,13.91548405,594.368771446116,605.5825595823953,215.0229231434297,-11.04331795056636,-6.04331795056636,-107.7
57.10789663333333,13.9154148,602.3463180607068,613.4142864991736,214.9769280287301,-10.900585351002361,-5.900585351002361,-110.5
57.107837016666664,13.915348216666667,610.0831482815723,621.0132428677789,214.92950323586803,-10.765599160194993,-5.765599160194993,-108.6
57.10777641666667,13.915281066666667,617.9296589268454,628.7233599775401,214.8800728209124,-10.632032789565768,-5.632032789565768,-106.7
57.10771523333333,13.915212566666666,625.8764247398082,636.5353871114196,214.83461816367293,-10.500058518719975,-5.500058518719975,-106.3
57.1076529,13.915146683333335,633.8384891252389,644.365758165784,214.7719792541208,-10.371040114035143,-5.371040114035143,-106.5
57.1075922,13.9150779,641.7517447243554,652.1512875527842,214.73298100802677,-10.24588305458622,-5.245883054586219,-107.6
57.107532,13.9150124,649.5067527656269,659.7840721691827,214.6833442429453,-10.126095139131701,-5.126095139131701,-108.9
57.10747156666667,13.914946483333333,657.2978881771801,667.4552522845114,214.63539941845505,-10.008508575930245,-5.008508575930245,-115.3
57.10741285,13.914882433333334,664.8683410146701,674.9117800746997,214.58991852058804,-9.896813612177707,-4.8968136121777075,-112.4
57.10735236666667,13.9148157,672.6928966413075,682.6212223419901,214.54734452747402,-9.783934446608937,-4.783934446608937,-111.1
57.1072929,13.914748300000001,680.447463129244,690.2642610471905,214.51393598218726,-9.674553107681612,-4.6745531076816125,-109.2
57.10723316666667,13.914683066666667,688.1526535177412,697.8610710904488,214.4709036554731,-9.56824169617968,-4.56824169617968,-107.5
57.10717365,13.914617999999999,695.8326648488891,705.43539567469,214.42926322364417,-9.464556560596058,-4.464556560596058,-106.6
57.10711335,13.914551733333333,703.6258460214275,713.1236436897669,214.38939729938457,-9.361595372496708,-4.3615953724967085,-106.0
57.10705436666667,13.91448215,711.4115199477932,720.8067360356931,214.3703763717818,-9.260926922041403,-4.260926922041403,-106.4
57.10699493333333,13.9144164,719.1080208497046,728.4039714680167,214.33429110168873,-9.163499095560557,-4.163499095560557,-110.4
57.106934333333335,13.914350899999999,726.9034802344381,736.1009914250477,214.29222674751614,-9.066868905670676,-4.066868905670676,-111.2
57.10687478333333,13.914284666666667,734.6277409263204,743.7297343380247,214.25903542039293,-8.97309431208738,-3.9730943120873796,-112.5
57.10681455,13.914218716666666,742.4054557973218,751.4132423624361,214.22214610803695,-8.88059492845367,-3.88059492845367,-113.5
57.1067544,13.914153433333333,750.1531940077582,759.0690446066427,214.18387655833723,-8.79031408376747,-3.79031408376747,-112.0
57.10669371666667,13.914086183333334,758.0170025744153,766.8414283226365,214.151304443397,-8.70052430868369,-3.70052430868369,-108.4
57.106634783333334,13.914020866666668,765.6544710004285,774.3918704137757,214.12033561170233,-8.61504443768934,-3.61504443768934,-108.3
57.10657776666667,13.9139564,773.0868884021862,781.7412212614698,214.09568051999196,-8.533445019556439,-3.5334450195564386,-108.5
57.106517266666664,13.913890799999999,780.8786646612316,789.4475846584802,214.0597368051753,-8.4495316932257,-3.4495316932256994,-107.4
57.106456666666666,13.91382565,788.6647602547582,797.149988438622,214.02241598395338,-8.367300392921404,-3.367300392921404,-107.1
57.106395533333334,13.913759449999999,796.5358034101504,804.9380635267869,213.98722375266718,-8.28577168623735,-3.28577168623735,-107.7
57.10633438333333,13.913693766666666,804.3912602850717,812.7123104906225,213.950803873122,-8.205962495332214,-3.205962495332214,-107.9
57.10627336666667,13.913627666666667,812.2487730605608,820.4901396960151,213.91714584612768,-8.127645566545645,-3.1276455665456453,-109.1
57.10621123333333,13.913557200000001,820.3566556570049,828.5173760886042,213.89459004043132,-8.048374769623821,-3.0483747696238215,-110.8
57.10614835,13.913488366666666,828.4789603846089,836.5604507744567,213.86359873134927,-7.970488467613054,-2.9704884676130536,-111.5
57.10608608333333,13.91342085,836.5002820503345,844.5050158940971,213.83130052501562,-7.89502667508636,-2.89502667508636,-111.7
57.10602441666666,13.913355033333334,844.4093256990207,852.3397851370513,213.79634570757045,-7.821998622861432,-2.8219986228614324,-116.3
57.105961533333335,13.913286083333332,852.5363044478645,860.3918586328103,213.7675612523506,-7.74834386393705,-2.74834386393705,-115.4
57.1058997,13.9132184,860.5239234894402,868.3072168867767,213.73940272599827,-7.67728334516947,-2.67728334516947,-114.3
57.105839,13.913153733333333,868.305826262813,876.0199814627211,213.70637735089082,-7.609288012782942,-2.609288012782942,-113.1
57.105778283333336,13.913087350000001,876.1470328831538,883.7927490254456,213.67951459443933,-7.541974977679048,-2.5419749776790477,-110.2
57.10571838333333,13.913021066666666,883.9094916772848,891.4886367628003,213.6560647910961,-7.476494207638582,-2.4764942076385816,-109.1
57.10565858333333,13.912956216666666,891.6149103148958,899.1291054658612,213.62878829215595,-7.412603296367258,-2.4126032963672577,-108.7
57.10559993333333,13.912890333333333,899.2485529278586,906.6994871195459,213.60980005137142,-7.350369383968989,-2.3503693839689888,-109.3
57.10553818333333,13.912824683333334,907.1616887491207,914.5481559404931,213.57834782111928,-7.286944543735322,-2.2869445437353217,-107.8
57.105477916666665,13.912759216666666,914.931507610474,922.2557474032758,213.5525695312095,-7.225718859169296,-2.2257188591692962,-107.9
57.10542015,13.912692616666668,922.5075761536762,929.77213770952,213.5403045426364,-7.166997419464181,-2.166997419464181,-108.8
57.1053622,13.91262555,930.1162484585128,937.3218420833572,213.5289939348182,-7.108971195366953,-2.108971195366953,-107.6
57.10530191666667,13.912560716666666,937.8668632439956,945.0133613717488,213.50224681499094,-7.050815779944781,-2.050815779944781,-108.8
57.1052442,13.912494183333333,945.436253320457,952.5259624244493,213.49066730718906,-6.99492671982148,-1.9949267198214802,-109.9
57.10518438333333,13.912428400000001,953.1755027293456,960.2080706822561,213.4692600278059,-6.9386877495402235,-1.9386877495402235,-112.1
57.105124833333335,13.912363583333333,960.8579741365006,967.8347206324539,213.44626798374364,-6.883744405234971,-1.883744405234971,-111.9
57.1050644,13.912298266666665,968.639216241098,975.5603165566795,213.4219326174388,-6.82897042613111,-1.82897042613111,-115.6
57.105003833333335,13.912233816666665,976.4042105350238,983.2706556948209,213.3949427965067,-6.775168896659662,-1.775168896659662,-116.7
57.104945,13.912169183333333,984.0145378400823,990.8282447935317,213.37508939154617,-6.723251541528973,-1.723251541528973,-117.7
57.10488655,13.912105816666667,991.5473289249005,998.3096240636493,213.35320304959882,-6.6726372729988785,-1.6726372729988785,-119.2
57.10482773333333,13.912041366666667,999.1502759902236,1005.8614586568768,213.33349777834377,-6.6223151194423995,-1.6223151194423995,-118.2
57.10476941666667,13.911977466666666,1006.6886390458,1013.3498981022719,213.31424851390187,-6.57316097642726,-1.5731609764272596,-118.2
57.1047112,13.911913516666667,1014.2194798816134,1020.8315989287021,213.2957734391923,-6.52477599159939,-1.5247759915993901,-115.6
57.10465318333333,13.91184765,1021.7953377815865,1028.3587468934109,213.28368213011615,-6.476812174168056,-1.4768121741680558,-114.9
57.10459238333333,13.911781783333334,1029.6300412370426,1036.1438229405192,213.2623231161232,-6.427942600685939,-1.427942600685939,-115.9
57.10453173333333,13.911714333333332,1037.5033460926409,1043.9680038935226,213.24620909902941,-6.379566538895107,-1.3795665388951068,-115.3
57.104470766666665,13.911647333333333,1045.3913035233038,1051.8074811875756,213.22803517216627,-6.331822210768361,-1.3318222107683608,-114.0
57.104410466666664,13.911580116666666,1053.2245071043635,1059.5932532652469,213.21293806469393,-6.285108470286388,-1.2851084702863877,-114.2
57.10434896666667,13.911514,1061.133094855473,1067.4546571154929,213.19111884752604,-6.238636510639007,-1.2386365106390071,-115.0
57.10428828333333,13.911445283333334,1069.0517228283368,1075.326734570584,213.17933012288597,-6.192786364089401,-1.1927863640894012,-114.4
57.104225766666666,13.911377033333334,1077.1256520735294,1083.3538989429196,213.160529218937,-6.146723088925919,-1.1467230889259188,-113.3
57.104164716666666,13.911309999999999,1085.0229706697562,1091.2061431649945,213.14346695454876,-6.102323068390337,-1.1023230683903371,-113.0
57.1041026,13.911242566666665,1093.0329267493426,1099.1710417210934,213.1243155687083,-6.057937813378451,-1.0579378133784507,-113.0
57.10404235,13.911173583333333,1100.92025305837,1107.014635672946,213.11542347158027,-6.014856212764936,-1.0148562127649363,-113.2
57.10397986666667,13.911105099999999,1108.999171127935,1115.049398709513,213.09834546346397,-5.971356499252601,-0.9713564992526011,-114.0
57.103920433333336,13.911039833333332,1116.6879863809054,1122.6967796014387,213.0826587751832,-5.930535512418992,-0.9305355124189916,-113.7
57.10385841666667,13.910970966666667,1124.7362361746834,1130.7022600863559,213.06848724312698,-5.888397759644308,-0.8883977596443078,-113.3
57.10379916666667,13.910904433333334,1132.4498429202981,1138.3754419040354,213.05702928356146,-5.848568303885666,-0.8485683038856662,-113.7
57.1037373,13.91083945,1140.3564064522961,1146.241132457213,213.03381425328274,-5.808295959197901,-0.8082959591979009,-113.4
57.103675583333334,13.910772883333333,1148.3012561307244,1154.1454738599462,213.01537416809856,-5.768381541338595,-0.768381541338595,-113.9
57.10361688333333,13.91070515,1156.0032556193598,1161.8087308169788,213.00916940848458,-5.7302056706745255,-0.7302056706745255,-113.8
57.10355663333333,13.910637883333333,1163.834486914807,1169.6010913692976,212.9972632205733,-5.691902184369634,-0.691902184369634,-113.8
57.10349718333333,13.910574083333334,1171.4771995555666,1177.206366393995,212.97929499134347,-5.655009707346627,-0.6550097073466272,-114.1
57.10343603333333,13.910507966666668,1179.3547530285234,1185.0458360295477,212.96226853746333,-5.6174792149970925,-0.6174792149970925,-114.2
57.10337843333333,13.910442816666666,1186.8693866059193,1192.5246080741106,212.95346432793178,-5.582137635137583,-0.5821376351375829,-113.9
57.1033207,13.91037845,1194.3707743611005,1199.99064440017,212.94248011955727,-5.547297722775534,-0.547297722775534,-114.6
57.103261933333336,13.910314383333334,1201.9588132711276,1207.5433693247367,212.92793176415768,-5.5124936875225075,-0.5124936875225075,-114.7
57.10320348333333,13.910249666666665,1209.53869556782,1215.088414921278,212.9160338586438,-5.478159048031805,-0.478159048031805,-115.0
57.10314475,13.910183166666666,1217.2035817622332,1222.718511945742,212.90773613547563,-5.443870271365396,-0.44387027136539636,-115.2
57.103088283333335,13.910118333333333,1224.6021962916248,1230.083956143755,212.9019919562886,-5.411176139896918,-0.41117613989691826,-118.5
57.103028566666666,13.910053766666666,1232.2955687490182,1237.7432563978955,212.88656499332313,-5.377592166135906,-0.37759216613590585,-125.9
57.10297153333333,13.909988016666667,1239.7772039785239,1245.1921600720132,212.8815865322073,-5.34532875902373,-0.3453287590237304,-131.2
57.1029121,13.909921983333334,1247.4922953414632,1252.8739070378601,212.87067671603089,-5.31246040343964,-0.31246040343963966,-127.7
57.10285175,13.90985695,1255.2603083859137,1260.608758421541,212.85506204530435,-5.279771307729598,-0.2797713077295976,-121.5
57.102792083333334,13.909793616666667,1262.9089086636668,1268.2251028827864,212.83759497516462,-5.247974322624362,-0.24797432262436203,-118.8
57.10273313333333,13.909727299999998,1270.588297726698,1275.8724945385525,212.82911456119908,-5.216431271901425,-0.21643127190142497,-122.3
57.10267365,13.909661066666667,1278.3148339999848,1283.567222557669,212.8191066888664,-5.185073904257376,-0.1850739042573757,-124.9
57.10261396666667,13.9095956,1286.0350250699769,1291.256010908269,212.80694894805185,-5.15411556057576,-0.15411556057576004,-130.2
57.102553033333336,13.909528616666668,1293.921729264301,1299.1110196831983,212.79501404986482,-5.122867895403888,-0.1228678954038882,-124.0
57.10249041666667,13.9094631,1301.9179383850153,1307.0754830110955,212.77548756602593,-5.091569804225456,-0.0915698042254558,-118.8
57.10242875,13.90939515,1309.9049598402041,1315.031179787752,212.76410587482812,-5.060686143352398,-0.06068614335239797,-119.8
57.10236691666667,13.909326416666666,1317.9332124531204,1323.0283264114196,212.75415687426963,-5.03001736485734,-0.030017364857339857,-117.4
57.10230345,13.909257016666666,1326.1360568231737,1331.1997750925725,212.7415491157935,-4.9990622274297465,0.0009377725702535145,-116.2
57.10224028333333,13.909186983333333,1334.3315790664956,1339.3643129836212,212.7312530652982,-4.968511938855401,0.03148806114459912,-115.1
57.102178366666664,13.909117049999999,1342.4069358450313,1347.4095076868227,212.7240723481915,-4.938771728940122,0.06122827105987838,-115.2
57.102117283333335,13.90905115,1350.2727330109185,1355.2462704293914,212.71040525210617,-4.910142770076649,0.08985722992335088,-115.1
57.10205618333333,13.908983616666665,1358.1934449304347,1363.138083193336,212.7003571555779,-4.881646580880296,0.1183534191197042,-114.7
57.101994166666664,13.908916966666668,1366.171193104868,1371.0870610101965,212.6862347668112,-4.853276793628179,0.14672320637182068,-115.4
57.1019309,13.908851033333333,1374.2426871611683,1379.129784761372,212.66763023069876,-4.82490646278847,0.17509353721152987,-114.8
57.1018696,13.908783099999999,1382.1953429968203,1387.0544207788307,212.65834908123418,-4.797275616445107,0.20272438355489264,-115.3
57.10180858333333,13.908716383333333,1390.0818778791358,1394.9134837716583,212.64732461842402,-4.770184550517359,0.22981544948264077,-115.2
57.10174715,13.9086489,1398.032452527694,1402.8366755686845,212.63699956206918,-4.7431807573169245,0.25681924268307554,-114.5
57.101684883333334,13.908581333333332,1406.0638390364913,1410.840713704434,212.62492932588663,-4.71621043920246,0.2837895607975396,-113.8
57.10162305,13.908512233333333,1414.1046000006431,1418.854403997457,212.61720961111953,-4.6895134692637015,0.3104865307362985,-113.2
57.1015599,13.9084417,1422.3153709100868,1427.0378461439268,212.6093381605698,-4.662561453686671,0.33743854631332937,-113.6
57.10149585,13.90837145,1430.601274283364,1435.2964871346915,212.59882135336898,-4.635674389188444,0.364325610811556,-113.7
57.10143241666667,13.908299966666668,1438.8695590630339,1443.5378789620484,212.5923958937254,-4.609151168604537,0.3908488313954628,-114.4
57.101368183333335,13.908231783333333,1447.105535803463,1451.7473718774309,212.57749832241566,-4.583030967567622,0.4169690324323776,-114.0
57.101305366666665,13.908162033333333,1455.2597551076144,1459.8756641700259,212.56924713718192,-4.557459473344621,0.442540526655379,-113.5
57.10123905,13.908092683333333,1463.7290780327567,1468.318362576258,212.55209487430488,-4.531199563540134,0.46880043645986635,-113.3
57.10117408333333,13.90801895,1472.2143335435346,1476.7772492461527,212.5469687738885,-4.505191361045137,0.49480863895486316,-113.4
57.1011097,13.907948716666668,1480.5312508973734,1485.068612853878,212.53635482763082,-4.47998666241026,0.5200133375897398,-113.3
57.10104395,13.90787585,1489.0618587009894,1493.573305545478,212.52787742688076,-4.454425090959794,0.545574909040206,-113.9
57.100979466666665,13.90780125,1497.52999538922,1502.016007601263,212.5257710574694,-4.429337012973729,0.5706629870262709,-114.2
57.100913066666664,13.907728816666665,1506.1075421431372,1510.5680813854242,212.51513323562358,-4.404210694238102,0.5957893057618984,-114.8
57.10084821666667,13.907655683333333,1514.5624906918765,1518.9982021749665,212.5094680698491,-4.3797203978899635,0.6202796021100365,-115.2
57.10078336666667,13.907582366666666,1523.0234063971998,1527.4345473485043,212.50421773839494,-4.355483438576347,0.6445165614236528,-116.1
57.1007195,13.90750985,1531.3661563748055,1535.753334650505,212.49969845818018,-4.331845707564385,0.6681542924356147,-116.0
57.100654383333335,13.907438766666667,1539.7796813947064,1544.1429555698473,212.48973375351122,-4.308265389817847,0.6917346101821531,-115.1
57.100588,13.90736695,1548.3358652448574,1552.675095312455,212.47846273354557,-4.284546593243995,0.715453406756005,-114.7
57.100524033333336,13.907297633333334,1556.5843340573501,1560.90063393951,212.46793452448335,-4.261926305477429,0.738073694522571,-114.8
57.1004585,13.907224783333334,1565.094365139973,1569.3872599817087,212.46068924231415,-4.2388372376275205,0.7611627623724795,-116.0
57.10039201666667,13.907151816666667,1573.697355590426,1577.9668459737359,212.4516762440064,-4.215748399590631,0.7842516004093687,-115.3
57.10032835,13.907079750000001,1582.0068905596966,1586.2540155278914,212.44718333130618,-4.193684272850126,0.8063157271498742,-116.4
57.10026293333333,13.907008833333332,1590.4434413664424,1594.6680971868511,212.4368665358852,-4.171517497578456,0.8284825024215436,-117.1
57.1001963,13.906933400000002,1599.1404947376354,1603.3422348050742,212.43231201977062,-4.14890980549362,0.85109019450638,-117.6
57.10012916666667,13.90686365,1607.7005195668758,1611.879946092637,212.41641811405398,-4.12689591854713,0.8731040814528699,-119.0
57.10006346666667,13.906792033333334,1616.1864880120888,1620.3440264440294,212.4070947873207,-4.105301469906557,0.8946985300934429,-125.0
57.099996966666666,13.906719016666667,1624.792913644424,1628.9284859161671,212.3987072303864,-4.083629708941036,0.9163702910589642,-132.6
57.099931133333335,13.9066504,1633.1944713521423,1637.3088228111408,212.38392758316456,-4.06269302842815,0.9373069715718501,-119.2
57.099863033333335,13.906575833333333,1642.0013898933278,1646.0937289266428,212.37518561834676,-4.040975047422712,0.9590249525772876,-117.3
57.099796,13.906501850000001,1650.6893018410963,1654.7601551924815,212.36770760326533,-4.019776484194797,0.9802235158052026,-118.6
57.0997293,13.906425250000002,1659.4305027926453,1663.4799648924693,212.36560319720692,-3.99867081600058,1.0013291839994198,-117.7
57.09966311666667,13.906350283333333,1668.0703888734165,1672.0989271679805,212.3617147955547,-3.9780260908918024,1.0219739091081976,-117.4
57.0995949,13.906275216666668,1676.9045373251554,1680.9119034921769,212.35390823987848,-3.9571360926539785,1.0428639073460215,-116.9
57.09952801666667,13.90620215,1685.5488408948972,1689.5357039856044,212.34541002036906,-3.9369059794010894,1.0630940205989106,-116.9
57.09946185,13.90612625,1694.217361273994,1698.183873213444,212.34333063384037,-3.9168255258041658,1.0831744741958342,-116.6
57.0993935,13.906051866666667,1703.0420567826445,1706.9880629841734,212.33430088157291,-3.8965922983604813,1.1034077016395187,-116.3
57.09932665,13.905979183333333,1711.6709494511267,1715.5971086461184,212.32544440216967,-3.8770088166216086,1.1229911833783914,-116.4
57.099257533333336,13.9059001,1720.7195095787054,1724.6250695860767,212.32307155842224,-3.85668290153674,1.14331709846326,-117.3
