timestamp,rsrp_dbm,snr,plmn,latitude,longitude,distance_m
2026-04-20T14:44:41.140587,-110.0,"-6,0 dB",99970,57.01232223,9.99430359,443.73
2026-04-20T14:44:42.228676,-109.0,"-7,0 dB",99970,57.01232223,9.99430359,443.73
2026-04-20T14:44:43.348308,-109.0,"-3,5 dB",99970,57.01232530,9.99430150,443.48
2026-04-20T14:44:44.436521,-106.0,"-8,0 dB",99970,57.01232223,9.99430359,443.73
2026-04-20T14:44:45.556346,-111.0,"-8,5 dB",99970,57.01232340,9.99430330,443.67
2026-04-20T14:44:46.675745,-109.0,"-5,5 dB",99970,57.01232340,9.99430340,443.67
2026-04-20T14:44:47.763987,-108.0,"-7,0 dB",99970,57.01232223,9.99430359,443.73
2026-04-20T14:44:48.883980,-110.0,"-6,0 dB",99970,57.01232330,9.99430360,443.69
2026-04-20T14:44:50.004014,-108.0,"-5,5 dB",99970,57.01232223,9.99430359,443.73
2026-04-20T14:44:51.092126,-109.0,"-8,5 dB",99970,57.01232223,9.99430359,443.73
2026-04-20T14:44:52.212344,-107.0,"-4,5 dB",99970,57.01232310,9.99430400,443.72
2026-04-20T14:44:53.300368,-109.0,"-3,5 dB",99970,57.01232223,9.99430359,443.73
2026-04-20T14:44:54.421094,-110.0,"-9,0 dB",99970,57.01232223,9.99430359,443.73
2026-04-20T14:44:55.540562,-111.0,"-7,5 dB",99970,57.01232223,9.99430359,443.73
2026-04-20T14:44:56.660451,-109.0,"-5,0 dB",99970,57.01232223,9.99430359,443.73
2026-04-20T14:44:57.780422,-109.0,"-7,0 dB",99970,57.01232280,9.99430470,443.77
2026-04-20T14:44:58.900476,-110.0,"-6,0 dB",99970,57.01232223,9.99430359,443.73
2026-04-20T14:45:00.020602,-112.0,"-6,5 dB",99970,57.01232223,9.99430359,443.73
2026-04-20T14:45:01.140045,-110.0,"-6,0 dB",99970,57.01232280,9.99430470,443.77
2026-04-20T14:45:02.228463,-109.0,"-3,5 dB",99970,57.01232280,9.99430470,443.77
2026-04-20T14:45:03.348154,-116.0,"-18,0 dB",99970,57.01232223,9.99430359,443.73
2026-04-20T14:45:04.435335,-111.0,"-5,5 dB",99970,57.01232280,9.99430470,443.77
2026-04-20T14:45:05.557020,-110.0,"-6,0 dB",99970,57.01232223,9.99430359,443.73
2026-04-20T14:45:06.676857,-109.0,"-5,0 dB",99970,57.01232280,9.99430480,443.78
2026-04-20T14:45:07.797076,-109.0,"-5,0 dB",99970,57.01232965,9.99430644,443.57
2026-04-20T14:45:08.917131,-113.0,"-7,5 dB",99970,57.01232834,9.99432265,444.53
2026-04-20T14:45:10.036705,-113.0,"-8,5 dB",99970,57.01233550,9.99435940,446.27
2026-04-20T14:45:11.156925,-110.0,"-3,0 dB",99970,57.01234283,9.99439321,447.84
2026-04-20T14:45:12.276866,-114.0,"-8,0 dB",99970,57.01237225,9.99443420,448.88
2026-04-20T14:45:13.394884,-120.0,"-7,5 dB",99970,57.01239970,9.99444360,448.27
2026-04-20T14:45:14.517141,-115.0,"-5,0 dB",99970,57.01247838,9.99443035,444.34
2026-04-20T14:45:15.637156,-116.0,"-6,0 dB",99970,57.01251970,9.99442380,442.36
2026-04-20T14:45:16.757057,-114.0,"-6,5 dB",99970,57.01256609,9.99440457,439.51
2026-04-20T14:45:17.876935,-113.0,"-2,0 dB",99970,57.01262404,9.99440264,437.27
2026-04-20T14:45:18.963692,-106.0,"-4,5 dB",99970,57.01268190,9.99437950,433.90
2026-04-20T14:45:20.083884,-109.0,"-1,5 dB",99970,57.01274509,9.99436922,431.17
2026-04-20T14:45:21.204062,-105.0,"-1,0 dB",99970,57.01280435,9.99435108,428.21
2026-04-20T14:45:22.324284,-101.0,"3,0 dB",99970,57.01286280,9.99434540,426.08
2026-04-20T14:45:23.444115,-91.0,"14,5 dB",99970,57.01292409,9.99433388,423.62
2026-04-20T14:45:24.531594,-92.0,"13,5 dB",99970,57.01304790,9.99432510,419.80
2026-04-20T14:45:25.651764,-94.0,"15,0 dB",99970,57.01311173,9.99432046,417.99
2026-04-20T14:45:26.772481,-98.0,"9,5 dB",99970,57.01317710,9.99432138,416.59
2026-04-20T14:45:27.860535,-102.0,"8,5 dB",99970,57.01324230,9.99432050,415.20
2026-04-20T14:45:28.980309,-103.0,"9,5 dB",99970,57.01330785,9.99432325,414.15
2026-04-20T14:45:30.100685,-94.0,"13,0 dB",99970,57.01337574,9.99432703,413.25
2026-04-20T14:45:31.188742,-89.0,"19,5 dB",99970,57.01343910,9.99433120,412.58
2026-04-20T14:45:32.277172,-92.0,"14,0 dB",99970,57.01350649,9.99432889,411.58
2026-04-20T14:45:33.396729,-93.0,"11,0 dB",99970,57.01357439,9.99433268,411.08
2026-04-20T14:45:34.484689,-95.0,"9,5 dB",99970,57.01363560,9.99433830,410.89
2026-04-20T14:45:35.604063,-90.0,"15,0 dB",99970,57.01376561,9.99433547,409.95
2026-04-20T14:45:36.724176,-84.0,"21,0 dB",99970,57.01383520,9.99434290,410.20
2026-04-20T14:45:37.812923,-82.0,"23,0 dB",99970,57.01389888,9.99434018,409.98
2026-04-20T14:45:38.933002,-80.0,"23,5 dB",99970,57.01397167,9.99434397,410.29
2026-04-20T14:45:40.053064,-82.0,"24,5 dB",99970,57.01404540,9.99435350,411.12
2026-04-20T14:45:41.173106,-83.0,"22,0 dB",99970,57.01411594,9.99436775,412.37
2026-04-20T14:45:42.293094,-85.0,"23,0 dB",99970,57.01418873,9.99437154,413.16
2026-04-20T14:45:43.413245,-89.0,"19,5 dB",99970,57.01426390,9.99436770,413.67
2026-04-20T14:45:44.533253,-91.0,"16,5 dB",99970,57.01441329,9.99436669,415.58
2026-04-20T14:45:45.653356,-94.0,"12,0 dB",99970,57.01448370,9.99437490,417.23
2026-04-20T14:45:46.773031,-95.0,"15,0 dB",99970,57.01455887,9.99437426,418.58
2026-04-20T14:45:47.893145,-98.0,"16,5 dB",99970,57.01462424,9.99437519,419.97
2026-04-20T14:45:49.013294,-97.0,"17,0 dB",99970,57.01470060,9.99438110,422.04
2026-04-20T14:45:50.131855,-100.0,"12,0 dB",99970,57.01476982,9.99438276,423.84
2026-04-20T14:45:51.253170,-101.0,"13,0 dB",99970,57.01484749,9.99438655,426.12
2026-04-20T14:45:52.372693,-100.0,"13,0 dB",99970,57.01491760,9.99440150,429.00
2026-04-20T14:45:53.492871,-101.0,"11,0 dB",99970,57.01498687,9.99441034,431.61
2026-04-20T14:45:54.580923,-102.0,"6,5 dB",99970,57.01505836,9.99443034,435.07
2026-04-20T14:45:55.701148,-99.0,"11,5 dB",99970,57.01512853,9.99446654,439.53
2026-04-20T14:45:56.789321,-96.0,"13,5 dB",99970,57.01519259,9.99448369,442.79
2026-04-20T14:45:57.909162,-95.0,"15,0 dB",99970,57.01532260,9.99453510,450.61
2026-04-20T14:45:59.029253,-95.0,"12,5 dB",99970,57.01532683,9.99453704,450.89
2026-04-20T14:46:00.117047,-94.0,"17,5 dB",99970,57.01541804,9.99456275,456.01
2026-04-20T14:46:01.205052,-95.0,"15,0 dB",99970,57.01545370,9.99457630,458.26
2026-04-20T14:46:02.324999,-92.0,"12,0 dB",99970,57.01547721,9.99457989,459.45
2026-04-20T14:46:03.445113,-97.0,"11,5 dB",99970,57.01548210,9.99457989,459.66
2026-04-20T14:46:04.565113,-94.0,"11,5 dB",99970,57.01548210,9.99457989,459.66
2026-04-20T14:46:05.685346,-95.0,"12,5 dB",99970,57.01548079,9.99459610,460.51
2026-04-20T14:46:06.804918,-96.0,"12,5 dB",99970,57.01549780,9.99459330,461.08
2026-04-20T14:46:07.924974,-96.0,"12,0 dB",99970,57.01552155,9.99459132,462.00
2026-04-20T14:46:09.045056,-95.0,"12,5 dB",99970,57.01555358,9.99459989,463.88
2026-04-20T14:46:10.163182,-96.0,"12,0 dB",99970,57.01559550,9.99461640,466.66
2026-04-20T14:46:11.253493,-97.0,"9,0 dB",99970,57.01564226,9.99462275,469.14
2026-04-20T14:46:12.373235,-103.0,"7,0 dB",99970,57.01568913,9.99463703,472.11
2026-04-20T14:46:13.493452,-102.0,"7,5 dB",99970,57.01574510,9.99464960,475.46
2026-04-20T14:46:14.613524,-104.0,"5,5 dB",99970,57.01587032,9.99466939,482.71
2026-04-20T14:46:15.733156,-109.0,"0,5 dB",99970,57.01593760,9.99468760,487.13
2026-04-20T14:46:16.853774,-105.0,"0,5 dB",99970,57.01600586,9.99470653,491.72
2026-04-20T14:46:17.973536,-111.0,"-2,5 dB",99970,57.01607734,9.99472653,496.62
2026-04-20T14:46:19.061510,-116.0,"-6,0 dB",99970,57.01616010,9.99474040,501.90
2026-04-20T14:48:53.207157,,,000000,57.01519241,10.00527447,1081.55
2026-04-20T14:48:55.414553,,,000000,57.01505678,10.00527257,1079.54
2026-04-20T14:49:43.447586,-85.2,,23820,57.01485804,10.00501798,1061.78
2026-04-20T14:49:44.663336,-83.9,,23820,57.01485804,10.00501798,1061.78
2026-04-20T14:49:45.783417,-83.9,,23820,57.01485804,10.00501798,1061.78
2026-04-20T14:49:46.903441,-83.9,,23820,57.01485804,10.00501798,1061.78
2026-04-20T14:49:48.023165,-83.9,,23820,57.01485804,10.00501798,1061.78
2026-04-20T14:49:49.239082,-83.9,,23820,57.01485804,10.00501798,1061.78
2026-04-20T14:49:50.359630,-83.9,,23820,57.01485804,10.00501798,1061.78
2026-04-20T14:49:51.479458,-83.9,,23820,57.01485804,10.00501798,1061.78
2026-04-20T14:49:52.599095,-83.9,,23820,57.01485804,10.00501798,1061.78
2026-04-20T14:49:53.719303,-83.9,,23820,57.01485804,10.00501798,1061.78
2026-04-20T14:49:54.839943,-83.9,,23820,57.01485804,10.00501798,1061.78
2026-04-20T14:49:55.959583,-83.9,,23820,57.01485804,10.00501798,1061.78
2026-04-20T14:49:57.079129,-83.9,,23820,57.01485804,10.00501798,1061.78
2026-04-20T14:49:58.231509,-83.9,,23820,57.01485804,10.00501798,1061.78
2026-04-20T14:49:59.351567,-83.9,,23820,57.01485804,10.00501798,1061.78
2026-04-20T14:50:00.471304,-83.9,,23820,57.01485804,10.00501798,1061.78
2026-04-20T14:50:01.591568,-83.9,,23820,57.01485804,10.00501798,1061.78
2026-04-20T14:50:02.711674,-83.9,,23820,57.01485804,10.00501798,1061.78
2026-04-20T14:50:03.831107,-83.9,,23820,57.01485804,10.00501798,1061.78
2026-04-20T14:50:04.951220,-83.9,,23820,57.01485804,10.00501798,1061.78
2026-04-20T14:50:06.071215,-83.9,,23820,57.01485804,10.00501798,1061.78
2026-04-20T14:50:07.255757,-83.9,,23820,57.01485804,10.00501798,1061.78
2026-04-20T14:50:08.375109,-83.9,,23820,57.01485804,10.00501798,1061.78
2026-04-20T14:50:09.495444,-83.9,,23820,57.01485804,10.00501798,1061.78
2026-04-20T14:50:10.583287,-83.9,,23820,57.01486285,10.00505327,1063.96
2026-04-20T14:50:11.671778,-83.9,,23820,57.01485892,10.00510190,1066.85
2026-04-20T14:50:12.791845,-83.9,,23820,57.01486241,10.00515339,1069.99
2026-04-20T14:50:13.911864,-83.9,,23820,57.01486459,10.00522110,1074.09
2026-04-20T14:50:15.031525,-83.9,,23820,57.01487036,10.00530501,1079.21
2026-04-20T14:50:16.151486,-83.9,,23820,57.01488615,10.00535936,1082.66
2026-04-20T14:50:17.303445,-83.9,,23820,57.01491426,10.00541658,1086.43
2026-04-20T14:50:18.423255,-83.9,,23820,57.01495851,10.00546330,1089.76
2026-04-20T14:50:19.543120,-83.9,,23820,57.01508663,10.00549762,1093.46
2026-04-20T14:50:20.631238,-83.9,,23820,57.01516431,10.00550143,1094.77
2026-04-20T14:50:21.752011,-83.9,,23820,57.01523710,10.00550524,1096.07
2026-04-20T14:50:22.871619,-83.9,,23820,57.01531478,10.00550905,1097.50
2026-04-20T14:50:23.991857,-83.9,,23820,57.01539987,10.00551572,1099.30
2026-04-20T14:50:25.143360,-83.9,,23820,57.01549117,10.00550618,1100.32
2026-04-20T14:50:26.231062,-83.9,,23820,57.01558857,10.00551570,1102.68
2026-04-20T14:50:27.351461,-83.9,,23820,57.01567366,10.00552237,1104.73
2026-04-20T14:53:28.729561,-72.3,,23820,57.02020902,10.00559933,1297.74
2026-04-20T14:53:29.946122,-78.0,,23820,57.02025423,10.00569470,1305.32
2026-04-20T14:53:31.065587,-78.0,,23820,57.02029456,10.00579006,1312.60
2026-04-20T14:53:32.377437,-109.0,"-4,0 dB",99970,57.02031743,10.00591214,1320.19
2026-04-20T14:53:33.497511,-107.0,"1,5 dB",99970,57.02034283,10.00603708,1328.08
2026-04-20T14:53:34.616432,-110.0,"0,5 dB",99970,57.02038847,10.00631651,1345.06
2026-04-20T14:53:35.865650,-117.0,"-7,5 dB",99970,57.02040384,10.00647102,1353.88
2026-04-20T14:53:36.984359,-112.0,"-1,5 dB",99970,57.02043535,10.00661503,1363.12
2026-04-20T14:53:38.074205,-108.0,"-4,5 dB",99970,57.02046171,10.00678860,1373.57
2026-04-20T14:53:39.193114,-127.0,"-20,0 dB",99970,57.02049548,10.00696504,1384.62
2026-04-20T14:54:15.897689,-100.0,"3,0 dB",99970,57.02011360,10.01348810,1714.60
2026-04-20T14:54:16.985713,-101.0,"1,5 dB",99970,57.02011676,10.01348273,1714.44
2026-04-20T14:54:18.074058,-100.0,"3,5 dB",99970,57.01999660,10.01377750,1725.49
2026-04-20T14:54:19.162178,-110.0,"-16,0 dB",99970,57.01993800,10.01391960,1730.86
2026-04-20T14:54:20.249944,-135.0,"-20,0 dB",99970,57.01993599,10.01391855,1730.72
2026-04-20T14:54:34.554351,-104.0,"1,0 dB",99970,57.01944666,10.01497517,1770.15
2026-04-20T14:54:35.673707,-105.0,"1,5 dB",99970,57.01944770,10.01497090,1769.95
2026-04-20T14:54:36.762516,-104.0,"0,5 dB",99970,57.01944770,10.01497090,1769.95
2026-04-20T14:54:37.882249,-104.0,"2,5 dB",99970,57.01944666,10.01497517,1770.15
2026-04-20T14:54:39.002352,-110.0,"-0,5 dB",99970,57.01944230,10.01498560,1770.57
2026-04-20T14:54:40.121765,-110.0,"0,5 dB",99970,57.01943770,10.01501140,1771.86
2026-04-20T14:54:41.209996,-108.0,"3,0 dB",99970,57.01943662,10.01500473,1771.44
2026-04-20T14:54:42.298214,-108.0,"2,5 dB",99970,57.01941490,10.01508650,1775.25
2026-04-20T14:54:43.386275,-111.0,"2,5 dB",99970,57.01939260,10.01513610,1777.21
2026-04-20T14:54:44.474215,-108.0,"-0,5 dB",99970,57.01938791,10.01514205,1777.37
2026-04-20T14:54:45.593726,-105.0,"4,0 dB",99970,57.01931230,10.01530940,1784.03
2026-04-20T14:54:46.714119,-102.0,"3,5 dB",99970,57.01931197,10.01530607,1783.83
2026-04-20T14:54:47.834095,-100.0,"4,5 dB",99970,57.01924540,10.01545220,1789.69
2026-04-20T14:54:48.954103,-100.0,"3,0 dB",99970,57.01920680,10.01553460,1792.97
2026-04-20T14:54:50.074111,-101.0,"0,5 dB",99970,57.01921106,10.01552922,1792.82
2026-04-20T14:54:51.194041,-101.0,"0,0 dB",99970,57.01911940,10.01571880,1800.35
2026-04-20T14:54:52.313938,-101.0,"-2,5 dB",99970,57.01907480,10.01581780,1804.44
2026-04-20T14:54:53.402648,-101.0,"2,0 dB",99970,57.01908030,10.01581148,1804.27
2026-04-20T14:54:54.490205,-101.0,"-0,5 dB",99970,57.01898450,10.01602670,1813.27
2026-04-20T14:54:55.610316,-100.0,"-1,0 dB",99970,57.01893331,10.01613952,1818.00
2026-04-20T14:54:56.730093,-101.0,"-3,0 dB",99970,57.01888591,10.01626063,1823.36
2026-04-20T14:54:57.818416,-101.0,"3,0 dB",99970,57.01878470,10.01654160,1836.21
2026-04-20T14:54:58.906879,-100.0,"0,5 dB",99970,57.01878849,10.01653527,1835.97
2026-04-20T14:55:00.026615,-102.0,"0,0 dB",99970,57.01867720,10.01683760,1849.87
2026-04-20T14:55:01.114272,-101.0,"-2,0 dB",99970,57.01862300,10.01699260,1857.14
2026-04-20T14:55:02.234830,-100.0,"0,0 dB",99970,57.01862612,10.01699299,1857.26
2026-04-20T14:55:03.354649,-101.0,"1,0 dB",99970,57.01851140,10.01731050,1872.17
2026-04-20T14:55:04.474080,-101.0,"1,5 dB",99970,57.01845630,10.01747190,1879.91
2026-04-20T14:55:05.562881,-102.0,"0,0 dB",99970,57.01834200,10.01780250,1895.83
2026-04-20T14:55:06.682608,-102.0,"-2,0 dB",99970,57.01828450,10.01797220,1904.11
2026-04-20T14:55:07.770670,-101.0,"-0,5 dB",99970,57.01828383,10.01797042,1903.98
2026-04-20T14:55:08.890576,-104.0,"-1,5 dB",99970,57.01816870,10.01831490,1920.94
2026-04-20T14:55:09.978786,-108.0,"-9,0 dB",99970,57.01810980,10.01848660,1929.42
2026-04-20T14:55:11.065109,-107.0,"-7,0 dB",99970,57.01810880,10.01849012,1929.60
2026-04-20T14:55:12.186400,-110.0,"-4,5 dB",99970,57.01798800,10.01883160,1946.48
2026-04-20T14:55:13.306611,-109.0,"-5,5 dB",99970,57.01792630,10.01900720,1955.23
2026-04-20T14:55:14.425415,-111.0,"-5,0 dB",99970,57.01792888,10.01900981,1955.45
2026-04-20T14:55:15.514283,-111.0,"-7,0 dB",99970,57.01774450,10.01953480,1981.87
2026-04-20T14:55:16.602387,-113.0,"-7,5 dB",99970,57.01774153,10.01952664,1981.32
2026-04-20T14:55:17.723185,-112.0,"-3,0 dB",99970,57.01762670,10.01987750,1999.38
2026-04-20T14:55:18.842733,-110.0,"-11,0 dB",99970,57.01756780,10.02004630,2008.04
2026-04-20T14:55:45.178951,-107.0,"-4,0 dB",99970,57.01639985,10.02469483,2264.71
2026-04-20T14:55:46.266429,-109.0,"-5,5 dB",99970,57.01635930,10.02488290,2275.46
2026-04-20T14:55:47.355148,-115.0,"-10,0 dB",99970,57.01635461,10.02488363,2275.44
2026-04-20T14:55:48.475214,-126.0,"-8,5 dB",99970,57.01627776,10.02524788,2296.33
2026-04-20T14:56:26.202092,-115.0,"-5,5 dB",99970,57.01473780,10.03186700,2683.40
2026-04-20T14:56:27.322911,-127.0,"-15,0 dB",99970,57.01469615,10.03204325,2693.90
2026-04-20T14:56:28.411730,-127.0,"-16,0 dB",99970,57.01465610,10.03221450,2704.12
2026-04-20T14:58:03.579977,-104.0,"1,0 dB",99970,57.01494730,10.03155910,2665.68
2026-04-20T14:58:04.700277,-108.0,"6,0 dB",99970,57.01498058,10.03160096,2668.38
2026-04-20T14:58:05.787916,-108.0,"7,5 dB",99970,57.01501130,10.03162578,2670.03
2026-04-20T14:58:06.908064,-106.0,"6,0 dB",99970,57.01503580,10.03165020,2671.64
2026-04-20T14:58:07.996626,-111.0,"-3,5 dB",99970,57.01505301,10.03166967,2672.90
2026-04-20T14:58:09.116388,-112.0,"0,0 dB",99970,57.01506784,10.03167540,2673.33
2026-04-20T14:58:10.236306,-110.0,"3,5 dB",99970,57.01507980,10.03169640,2674.66
2026-04-20T14:58:11.356258,-112.0,"0,5 dB",99970,57.01509725,10.03171642,2675.97
2026-04-20T14:58:12.476439,-108.0,"1,5 dB",99970,57.01511697,10.03172216,2676.43
2026-04-20T14:58:13.564448,-105.0,"7,5 dB",99970,57.01516610,10.03176891,2679.53
2026-04-20T14:58:14.684204,-103.0,"4,0 dB",99970,57.01518940,10.03179086,2681.00
2026-04-20T14:58:15.772106,-103.0,"4,0 dB",99970,57.01521850,10.03182370,2683.16
2026-04-20T14:58:16.860237,-105.0,"5,0 dB",99970,57.01522012,10.03181567,2682.68
2026-04-20T14:58:17.980293,-105.0,"6,0 dB",99970,57.01528277,10.03188437,2687.22
2026-04-20T14:58:19.099104,-105.0,"8,5 dB",99970,57.01531810,10.03191420,2689.25
2026-04-20T14:58:20.220255,-107.0,"6,0 dB",99970,57.01535031,10.03195308,2691.81
2026-04-20T14:58:21.340322,-114.0,"0,5 dB",99970,57.01539333,10.03198076,2693.78
2026-04-20T14:58:22.428576,-129.0,"-20,0 dB",99970,57.01543170,10.03202500,2696.72
2026-04-20T14:58:23.515769,-134.0,"-11,5 dB",99970,57.01550511,10.03209622,2701.54
2026-04-20T14:58:59.227740,-102.0,"-1,0 dB",99970,57.01701705,10.03360300,2808.30
2026-04-20T14:59:00.314987,-101.0,"2,5 dB",99970,57.01706749,10.03363356,2810.83
2026-04-20T14:59:01.404918,-100.0,"4,0 dB",99970,57.01710490,10.03368310,2814.33
2026-04-20T14:59:02.491721,-100.0,"2,0 dB",99970,57.01713320,10.03371330,2816.54
2026-04-20T14:59:03.611700,-100.0,"3,5 dB",99970,57.01716540,10.03374350,2818.81
2026-04-20T14:59:04.700515,-100.0,"4,0 dB",99970,57.01718669,10.03375189,2819.62
2026-04-20T14:59:05.820750,-100.0,"2,0 dB",99970,57.01720510,10.03377384,2821.21
2026-04-20T14:59:06.939917,-100.0,"3,0 dB",99970,57.01723470,10.03380250,2823.35
2026-04-20T14:59:08.028593,-103.0,"0,5 dB",99970,57.01727395,10.03382634,2825.36
2026-04-20T14:59:09.116449,-103.0,"1,0 dB",99970,57.01730467,10.03385116,2827.30
2026-04-20T14:59:10.204106,-106.0,"1,0 dB",99970,57.01735260,10.03388290,2829.93
2026-04-20T14:59:11.291968,-110.0,"2,0 dB",99970,57.01740066,10.03391226,2832.42
2026-04-20T14:59:12.380825,-107.0,"0,5 dB",99970,57.01746472,10.03392947,2834.43
2026-04-20T14:59:13.501016,-107.0,"2,5 dB",99970,57.01757921,10.03397723,2839.10
2026-04-20T14:59:14.620405,-109.0,"2,0 dB",99970,57.01763838,10.03399444,2841.09
2026-04-20T14:59:15.740752,-108.0,"-1,5 dB",99970,57.01770190,10.03400980,2843.05
2026-04-20T14:59:16.860934,-104.0,"4,0 dB",99970,57.01776510,10.03403340,2845.51
2026-04-20T14:59:17.948848,-105.0,"-1,5 dB",99970,57.01782925,10.03406228,2848.32
2026-04-20T14:59:19.037069,-104.0,"-2,0 dB",99970,57.01789190,10.03409310,2851.24
2026-04-20T14:59:20.157064,-101.0,"1,5 dB",99970,57.01794985,10.03412912,2854.40
2026-04-20T14:59:21.244619,-107.0,"-3,5 dB",99970,57.01801128,10.03417876,2858.45
2026-04-20T14:59:22.332222,-107.0,"-4,5 dB",99970,57.01806930,10.03423750,2863.00
2026-04-20T14:59:23.452508,-102.0,"-3,0 dB",99970,57.01812663,10.03431044,2868.39
2026-04-20T14:59:24.540445,-101.0,"-4,0 dB",99970,57.01823390,10.03444090,2878.16
2026-04-20T14:59:25.628784,-101.0,"-4,5 dB",99970,57.01829233,10.03450797,2883.25
2026-04-20T14:59:26.747075,-101.0,"-0,5 dB",99970,57.01834756,10.03457382,2888.22
2026-04-20T14:59:27.836971,-101.0,"-0,5 dB",99970,57.01839980,10.03463820,2893.06
2026-04-20T14:59:28.956866,-100.0,"0,5 dB",99970,57.01845550,10.03470264,2897.98
2026-04-20T14:59:30.045050,-103.0,"-3,5 dB",99970,57.01851073,10.03476848,2902.98
2026-04-20T14:59:31.132364,-103.0,"-2,5 dB",99970,57.01851073,10.03476848,2902.98
2026-04-20T14:59:32.220814,-102.0,"-3,0 dB",99970,57.01855854,10.03483146,2907.67
2026-04-20T14:59:33.341117,-100.0,"-0,5 dB",99970,57.01861998,10.03488109,2911.85
2026-04-20T14:59:34.461281,-102.0,"-6,5 dB",99970,57.01872580,10.03501290,2921.84
2026-04-20T14:59:35.580658,-102.0,"-3,0 dB",99970,57.01883349,10.03514161,2931.71
2026-04-20T14:59:36.700659,-98.0,"-0,5 dB",99970,57.01888950,10.03520840,2936.85
2026-04-20T14:59:37.788480,-99.0,"-0,5 dB",99970,57.01894142,10.03527043,2941.63
2026-04-20T14:59:38.909236,-102.0,"-2,0 dB",99970,57.01900896,10.03533915,2947.15
2026-04-20T14:59:40.029070,-102.0,"-6,0 dB",99970,57.01906340,10.03541080,2952.58
2026-04-20T14:59:41.117236,-102.0,"-4,0 dB",99970,57.01912300,10.03548705,2958.40
2026-04-20T14:59:42.237456,-102.0,"-2,5 dB",99970,57.01917823,10.03555290,2963.52
2026-04-20T14:59:43.357337,-103.0,"-5,5 dB",99970,57.01923840,10.03561290,2968.40
2026-04-20T14:59:44.477336,-101.0,"-1,0 dB",99970,57.01929358,10.03568459,2973.89
2026-04-20T14:59:45.596671,-100.0,"-2,0 dB",99970,57.01941320,10.03581040,2984.05
2026-04-20T14:59:46.685204,-99.0,"0,0 dB",99970,57.01946990,10.03587300,2989.06
2026-04-20T14:59:47.772680,-101.0,"-3,5 dB",99970,57.01952560,10.03593178,2993.82
2026-04-20T14:59:48.860785,-102.0,"-2,0 dB",99970,57.01957830,10.03600700,2999.50
2026-04-20T14:59:49.981313,-100.0,"-2,0 dB",99970,57.01963222,10.03607682,3004.90
2026-04-20T14:59:51.100842,-101.0,"-3,5 dB",99970,57.01968745,10.03614266,3010.10
2026-04-20T14:59:52.189123,-99.0,"-5,5 dB",99970,57.01974670,10.03621150,3015.58
2026-04-20T14:59:53.309197,-100.0,"-4,0 dB",99970,57.01980280,10.03627436,3020.65
2026-04-20T14:59:54.397228,-99.0,"-2,5 dB",99970,57.01985803,10.03634021,3025.88
2026-04-20T14:59:55.517089,-100.0,"-3,5 dB",99970,57.01997696,10.03648812,3037.52
2026-04-20T14:59:56.637254,-99.0,"-0,5 dB",99970,57.02003219,10.03655398,3042.78
2026-04-20T14:59:57.757473,-100.0,"-2,0 dB",99970,57.02008760,10.03661410,3047.71
2026-04-20T14:59:58.877021,-100.0,"0,0 dB",99970,57.02014754,10.03668568,3053.44
2026-04-20T14:59:59.997614,-100.0,"0,0 dB",99970,57.02019666,10.03673245,3057.44
2026-04-20T15:00:01.083568,-100.0,"-0,5 dB",99970,57.02025570,10.03680100,3062.99
2026-04-20T15:00:02.171326,-100.0,"-1,0 dB",99970,57.02030460,10.03686128,3067.79
2026-04-20T15:00:03.261239,-100.0,"-2,5 dB",99970,57.02035983,10.03692713,3073.10
2026-04-20T15:00:04.381361,-100.0,"-3,5 dB",99970,57.02041280,10.03698780,3078.05
2026-04-20T15:00:05.501410,-101.0,"-4,0 dB",99970,57.02052430,10.03710561,3087.91
2026-04-20T15:00:06.621342,-101.0,"-3,5 dB",99970,57.02058130,10.03716830,3093.11
2026-04-20T15:00:07.741385,-101.0,"-2,5 dB",99970,57.02063965,10.03723731,3098.73
2026-04-20T15:00:08.861261,-102.0,"-6,5 dB",99970,57.02069620,10.03728695,3103.17
2026-04-20T15:00:09.949063,-102.0,"-3,5 dB",99970,57.02075560,10.03735220,3108.61
2026-04-20T15:00:11.037616,-101.0,"-3,5 dB",99970,57.02081644,10.03741866,3114.17
2026-04-20T15:00:12.157544,-103.0,"-5,0 dB",99970,57.02087298,10.03746830,3118.64
2026-04-20T15:00:13.244905,-102.0,"-3,5 dB",99970,57.02093370,10.03753730,3124.37
2026-04-20T15:00:14.365627,-103.0,"-6,5 dB",99970,57.02100063,10.03760287,3130.08
2026-04-20T15:00:15.485444,-103.0,"-3,5 dB",99970,57.02105586,10.03766873,3135.49
2026-04-20T15:00:16.604958,-102.0,"-1,0 dB",99970,57.02117253,10.03778422,3145.56
2026-04-20T15:00:17.724500,-102.0,"-2,0 dB",99970,57.02123264,10.03785008,3151.13
2026-04-20T15:00:18.845186,-103.0,"-5,5 dB",99970,57.02128370,10.03791170,3156.21
2026-04-20T15:00:19.932848,-104.0,"-5,5 dB",99970,57.02133700,10.03796270,3160.73
2026-04-20T15:00:21.021916,-103.0,"-5,0 dB",99970,57.02139712,10.03802856,3166.33
2026-04-20T15:00:22.109104,-101.0,"-2,5 dB",99970,57.02144930,10.03808670,3171.26
2026-04-20T15:00:23.197350,-101.0,"-3,5 dB",99970,57.02150148,10.03814119,3175.97
